0.103,0.0839,0.0802,0.0,-0.9719,0
0.0134,0.0,-0.053,-0.06,-0.099,1
0.0023,0.0011,0.0007,0.0,-0.001,1
0.0,-0.056,-0.059,-0.062,-0.065,1
0.0572,0.0385,0.0,-0.038,-0.089,0
0.0,-0.1318,-0.1594,-0.233,-0.9355,1
0.1462,0.1252,0.0979,0.0058,0.0,0
0.0163,0.0013,0.0,-0.031,-0.04,1
0.0254,0.0183,0.0182,0.0,-0.0162,0
0.0,-0.01,-0.16,-0.243,-0.303,1
0.0024,0.0,-0.143,-0.216,-0.217,1
0.0209,0.0,-0.0711,-0.1294,-0.1431,0
0.0,-0.107,-0.137,-0.143,-0.172,1
0.0,-0.196,-0.395,-0.459,-0.94,1
0.0,-0.2119,-0.2192,-0.2875,-0.3377,0
0.0093,0.0,-0.1434,-0.2235,-0.2313,0
0.0028,0.0,-0.0413,-0.1628,-0.2162,0
0.0,-0.035,-0.035,-0.037,-0.171,1
0.0619,0.0,-0.0121,-0.0226,-0.1856,0
0.0426,0.0028,0.0,-0.053,-0.0571,0
0.0,-0.207,-0.351,-0.501,-0.501,1
0.0,-0.1654,-0.2222,-0.2442,-0.3163,0
0.0,-0.2357,-0.3354,-0.3382,-0.3425,1
0.0,-0.0511,-0.1784,-0.222,-0.2534,0
0.0,-0.264,-0.3458,-0.5056,-0.5441,0
0.1985,0.0,-0.2287,-0.2464,-0.5779,0
0.0,-1.24,-1.24,-1.24,-1.24,0
0.0422,0.0,-0.0141,-0.0865,-0.1173,0
0.05,0.0131,0.0,-0.007,-0.007,1
0.0535,0.0496,0.0225,0.0,-0.0256,1
0.0563,0.0456,0.0,-0.019,-0.023,1
0.0,-0.034,-0.1377,-0.1495,-0.1523,1
0.0396,0.0,-0.135,-0.449,-0.455,1
0.0,-0.002,-0.02,-0.036,-0.039,1
0.0272,0.0,-0.009,-0.057,-0.094,1
0.0,-0.112,-0.113,-0.115,-0.118,1
0.0292,0.0097,0.0012,0.0,-0.033,1
0.0,-0.055,-0.195,-0.233,-0.236,1
0.0516,0.0,-0.303,-0.697,-0.697,1
0.0935,0.0286,0.0232,0.0144,0.0,0
0.0184,0.0,-0.008,-0.02,-0.032,1
0.0,-1.439,-1.479,-1.479,-1.479,0
0.0,0.0,-0.0,-0.001,-0.001,1
0.0,-0.1267,-0.2558,-0.2584,-0.2588,0
0.0,0.0,-0.0158,-0.0276,-0.0756,1
0.0,-0.0659,-0.1048,-0.2426,-1.836,0
0.019,0.0083,0.008,0.0,-0.045,1
0.1594,0.1291,0.0037,0.0,-0.0611,0
0.2757,0.0817,0.0,-0.0362,-0.0362,0
0.0346,0.0295,0.0043,0.0,-0.0047,0
0.0,-0.0303,-0.0579,-0.1569,-0.1794,1
0.0164,0.002,0.0003,0.0,-0.003,1
0.0226,0.0019,0.0004,0.0,-0.0001,0
0.0,-0.0051,-0.0118,-0.1262,-0.1697,1
0.0,-0.0194,-0.4118,-0.4816,-0.6669,1
0.0,-0.023,-0.074,-0.123,-0.175,1
0.0,-0.0684,-0.087,-0.0879,-0.1164,1
0.0,-0.223,-0.263,-0.317,-0.317,1
0.0992,0.0688,0.0284,0.0,-0.009,0
0.0497,0.0,-0.206,-0.222,-0.234,1
0.0543,0.0,-0.0032,-0.11,-0.1364,0
0.0,-0.006,-0.025,-0.025,-0.031,1
0.0,-0.095,-0.223,-0.333,-0.414,1
0.0,-0.237,-0.42,-1.246,-1.246,1
0.3884,0.0,-0.2066,-0.2294,-0.2887,0
0.0,-0.2668,-0.3423,-0.3423,-0.3423,0
0.0,-0.093,-0.124,-0.165,-0.195,1
0.0218,0.0,-0.017,-0.034,-0.069,1
0.0366,0.0081,0.0,-0.012,-0.056,1
0.0,-0.0341,-0.0544,-0.0842,-0.1141,1
0.0,-0.3,-0.3005,-0.3077,-0.3098,0
0.0034,0.0,-0.0539,-0.0595,-0.0859,1
0.0207,0.0089,0.0,-0.016,-0.0838,1
0.0026,0.0,-0.0006,-0.0008,-0.001,0
0.0701,0.0,-0.044,-0.05,-0.071,1
0.0504,0.0,-0.051,-0.054,-0.067,1
0.0141,0.0125,0.0,-0.0025,-0.1314,0
0.0169,0.0,-0.021,-0.022,-0.024,1
0.0,-0.001,-0.002,-0.002,-0.002,1
0.0,-0.1177,-0.1455,-0.1705,-0.2079,0
0.0,-0.001,-0.001,-0.001,-0.001,1
0.0735,0.0,-0.0393,-0.0606,-0.0949,1
0.013,0.0,0.0,-0.007,-0.01,1
0.0901,0.0346,0.0,-0.016,-0.017,1
0.053,0.0295,0.0092,0.0,-0.009,1
0.124,0.013,0.0,-0.0005,-0.0079,0
0.0851,0.0,-0.0408,-0.2119,-0.3968,0
0.0202,0.0,-0.0923,-0.1367,-0.1991,0
0.02,0.0,-0.0177,-0.0292,-0.0408,0
0.0032,0.0025,0.0,-0.0033,-0.0063,0
0.0,-0.042,-0.1321,-0.1785,-0.2788,0
0.2145,0.0637,0.061,0.0451,0.0,0
0.0174,0.0065,0.0,-0.002,-0.142,1
0.0,-0.283,-0.283,-0.283,-0.283,1
0.0,-0.007,-0.025,-0.056,-0.084,1
0.0,-0.1921,-0.2905,-0.3483,-0.405,1
0.2739,0.0737,0.0,-0.0321,-0.052,0
0.0,-0.8246,-0.8246,-0.8246,-0.8246,0
0.1237,0.0,-0.0221,-0.0309,-0.0359,0
0.0,-0.005,-0.005,-0.005,-0.008,1
0.0,-0.011,-0.024,-0.109,-0.126,1
0.1501,0.0254,0.0102,0.0038,0.0,0
0.0032,0.0006,0.0003,0.0,-0.001,1
0.0,-0.103,-0.161,-0.167,-0.208,1
0.0,-0.049,-0.049,-0.065,-0.08,1
0.0,-0.042,-0.115,-0.116,-0.119,1
0.0,-0.121,-0.147,-0.259,-0.29,1
0.0,-0.2128,-0.2426,-0.3511,-0.3916,0
0.0,-0.5479,-0.5479,-0.5479,-0.5479,0
0.0,-0.105,-0.115,-0.121,-0.127,1
0.0,-0.1599,-0.2816,-0.3186,-0.322,0
0.0,-0.4067,-0.4067,-0.4067,-0.4067,0
0.0216,0.0,-0.058,-0.08,-0.085,1
0.0902,0.0645,0.0,-0.0269,-0.037,0
0.0135,0.0112,0.0,-0.0175,-0.0482,0
0.0,-0.012,-0.016,-0.018,-0.021,1
0.0749,0.063,0.0271,0.0,-0.008,1
0.0405,0.0054,0.0,-0.006,-0.017,1
0.0,-0.0164,-0.0597,-0.067,-0.0761,1
0.0852,0.0,-0.03,-0.089,-0.132,1
0.0513,0.0098,0.0014,0.0,-0.0018,1
0.0,-0.3904,-0.4408,-0.4408,-0.4408,0
0.0,-0.006,-0.043,-0.046,-0.053,1
0.0,-0.0405,-0.4668,-0.5099,-0.9905,0
0.0988,0.0688,0.0343,0.0234,0.0,0
0.0,-0.059,-0.062,-0.064,-0.069,1
0.0065,0.0013,0.0,-0.0688,-0.0905,0
0.1056,0.0336,0.0,-0.0581,-0.0692,0
0.0472,0.0298,0.0,-0.0076,-0.0301,0
0.0122,0.0033,0.0,-0.015,-0.0163,0
0.092,0.0548,0.0,-0.024,-0.025,1
0.0298,0.0,-0.0355,-0.0514,-0.1805,0
0.0,-0.1059,-0.1646,-0.2222,-0.5275,0
0.0,-0.0647,-0.0769,-1.074,-1.074,0
0.0,-0.2065,-0.2385,-0.2423,-0.273,0
0.0,-0.0992,-1.23,-1.23,-1.23,0
0.0503,0.0254,0.0,-0.0591,-0.0752,0
0.0,-0.153,-0.355,-0.441,-0.509,1
0.0,-0.059,-0.098,-0.106,-0.126,1
0.0568,0.0343,0.0,-0.007,-0.014,1
0.0056,0.0,-0.0022,-0.03,-0.0306,0
0.0,-0.1844,-0.2226,-0.2295,-0.2298,0
0.0,-0.0228,-0.5216,-0.6885,-0.6885,0
0.0782,0.0267,0.0066,0.0,-0.018,1
0.0726,0.0178,0.003,0.0,-0.0004,0
0.0,-0.002,-0.0031,-0.0054,-0.0056,1
0.0748,0.0619,0.016,0.0032,0.0,1
0.1037,0.054,0.0432,0.0,-0.0128,0
0.0449,0.0358,0.0,-0.0175,-0.3465,0
0.0108,0.0103,0.0009,0.0007,0.0,0
0.3315,0.0,-0.614,-0.7148,-0.7148,0
0.0,-0.248,-0.377,-0.403,-1.314,1
0.0,-0.1679,-0.176,-0.1893,-0.1931,1
0.037,0.0296,0.0276,0.0011,0.0,1
0.0926,0.0487,0.0118,0.0,-0.0009,0
0.0036,0.0,-0.045,-0.1409,-0.1409,0
0.0,-0.001,-0.001,-0.001,-0.001,1
0.0,-1.412,-1.521,-1.539,-1.541,0
0.0018,0.0,-0.0035,-0.0069,-0.008,0
0.0194,0.0,-0.0341,-0.0549,-0.0791,0
0.0334,0.0,-0.014,-0.064,-0.084,1
0.0,-0.194,-0.237,-0.269,-0.283,1
0.2195,0.0325,0.0,-0.0009,-0.01,0
0.0,-0.0384,-0.0462,-0.0475,-0.051,1
0.0132,0.0,-0.0229,-0.0947,-0.11,0
0.0141,0.0124,0.0063,0.0036,0.0,0
0.0691,0.0,-0.007,-0.007,-0.029,1
0.0,-0.0,-0.173,-0.33,-0.503,1
0.0237,0.0,-0.1347,-0.1634,-0.1683,0
0.0133,0.0,-0.0274,-0.0401,-0.0503,0
0.1518,0.0234,0.0,-0.0073,-0.0811,0
0.0437,0.0,-0.1282,-0.1455,-0.2337,0
0.0,-0.1606,-0.1748,-0.2431,-0.2704,0
0.0917,0.0115,0.0,-0.0579,-0.0579,0
0.0708,0.0,-0.016,-0.056,-0.07,1
0.0,-0.074,-0.144,-0.17,-0.226,1
0.0,-0.507,-0.6757,-0.6944,-0.6944,0
0.0,-0.0069,-0.0119,-0.0399,-0.3093,0
0.0765,0.066,0.0141,0.0,-0.0105,0
0.0,-0.008,-0.01,-0.012,-0.014,1
0.0,-0.1457,-0.1904,-0.2065,-0.2723,0
0.0248,0.0227,0.0,0.0,-0.0044,0
0.087,0.0,-0.1046,-0.1054,-0.1149,0
0.0,-0.0618,-0.1034,-0.1534,-0.1836,1
0.0256,0.0,-0.156,-0.239,-0.246,1
0.0562,0.0529,0.0164,0.0,-0.0085,0
0.0,-0.125,-0.1302,-0.1475,-0.2129,1
0.0,-0.0026,-0.6392,-0.6392,-0.6392,0
0.2702,0.0,-0.01,-0.0144,-0.0171,0
0.0,-0.087,-0.096,-0.12,-0.126,1
0.0651,0.0364,0.0,-0.0003,-0.037,0
0.0068,0.0,-0.0636,-0.0636,-0.0768,0
0.0,-0.109,-0.347,-0.382,-0.423,1
0.4702,0.1909,0.0306,0.0,-0.0405,0
0.1316,0.0,-0.031,-0.0321,-0.0331,0
0.0042,0.0,-0.011,-0.015,-0.085,1
0.0,-0.0177,-0.1452,-0.2225,-0.5162,0
0.0962,0.0,-0.1292,-0.1595,-0.9576,0
0.0,-0.0388,-0.1604,-0.1886,-0.1946,1
0.0006,0.0002,0.0001,0.0,0.0,1
0.0222,0.0222,0.0115,0.0,-0.0777,0
0.175,0.0948,0.0489,0.0,-0.0375,0
0.0988,0.0544,0.0,-0.0414,-0.0666,1
0.0351,0.0037,0.0,-0.0188,-0.0271,0
0.0043,0.0,-0.081,-0.1207,-0.1554,1
0.0,-0.0146,-0.1553,-0.3984,-0.4503,0
0.0843,0.0324,0.03,0.0,-0.028,1
0.0,-0.004,-0.006,-0.007,-0.007,1
0.0,-0.054,-0.065,-0.069,-0.184,1
0.1146,0.0352,0.0305,0.0117,0.0,0
0.042,0.0383,0.0168,0.0053,0.0,1
0.0,-0.0135,-0.103,-0.1481,-0.1561,1
0.0131,0.0,-0.1038,-0.133,-0.212,0
0.0,-0.126,-0.137,-0.169,-0.193,1
0.0,-0.151,-0.27,-0.283,-0.715,1
0.0,-1.022,-1.064,-1.065,-1.066,0
0.0,-0.189,-0.203,-0.211,-0.212,1
0.0,-0.02,-0.032,-0.032,-0.032,1
0.0463,0.0,-0.0511,-0.0814,-0.125,1
0.0,-0.183,-0.215,-0.243,-0.404,1
0.017,0.0,-0.0927,-0.434,-0.8719,0
0.0177,0.0,-0.0205,-0.0211,-0.07,1
0.0,-0.196,-0.9419,-0.9419,-0.9419,0
0.0247,0.0095,0.0,-0.0294,-0.0608,0
0.1369,0.0,-0.0665,-0.0707,-0.0774,0
0.1643,0.0325,0.0,-0.2551,-0.2635,0
0.0051,0.0015,0.0,-0.0113,-0.0244,1
0.0588,0.0,-0.0227,-0.1034,-0.1124,0
0.0,-0.0404,-0.1232,-0.1771,-0.195,1
0.0364,0.0331,0.0263,0.0,-0.0427,0
0.0,-0.002,-0.002,-0.007,-0.008,1
0.011,0.0,-0.003,-0.024,-0.04,1
0.0,-0.082,-0.1215,-0.1824,-0.2856,0
0.0,-0.098,-0.214,-0.267,-0.272,1
0.0332,0.0041,0.0,-0.01,-0.016,1
0.0212,0.0,-0.061,-0.163,-0.179,1
0.0,-0.048,-0.049,-0.051,-0.051,1
0.0,-0.033,-0.196,-0.251,-0.77,1
0.0516,0.0,-0.112,-0.1125,-0.1462,0
0.2382,0.0597,0.0,-0.035,-0.0883,0
0.0055,0.0,-0.0034,-0.0035,-0.0041,0
0.0661,0.0187,0.0,-0.0005,-0.0051,0
0.0568,0.0,-0.041,-0.049,-0.056,1
0.0,-0.0978,-0.2087,-1.717,-1.717,0
0.0,-0.0209,-0.114,-0.4004,-0.4004,0
0.0,-0.9968,-0.9968,-0.9968,-0.9968,0
0.0,-0.032,-0.062,-0.063,-0.067,1
0.0019,0.0,-0.0017,-0.0037,-0.0046,1
0.0,-0.3952,-0.3952,-0.3952,-0.3952,0
0.1699,0.0895,0.0,-0.0331,-0.1986,0
0.0012,0.0,0.0,-0.002,-0.002,1
0.0938,0.0,-0.0607,-0.1219,-0.1283,0
0.0706,0.016,0.0,-0.0727,-0.1037,0
0.0,-0.0418,-0.0481,-0.0835,-0.1526,1
0.0,-0.217,-0.278,-1.541,-1.541,1
0.0656,0.0631,0.0618,0.0303,0.0,0
0.0,-0.111,-0.278,-0.286,-0.289,1
0.0747,0.0,-0.004,-0.043,-0.086,1
0.0,-0.3815,-0.5461,-0.7282,-1.07,0
0.0814,0.046,0.0327,0.0,-0.032,1
0.0,-0.0449,-0.0836,-0.1305,-0.2509,0
0.0429,0.0,-0.0115,-0.0497,-0.0666,0
0.0,-0.004,-0.095,-0.148,-0.28,1
0.0483,0.0,-0.087,-0.1,-0.11,1
0.0,-0.0108,-0.0582,-0.0953,-0.3189,0
0.0,-0.0876,-0.1196,-0.1917,-0.2159,0
0.0839,0.0088,0.0,-0.004,-0.012,1
0.0,-0.011,-0.016,-0.018,-0.024,1
0.0,-0.039,-0.079,-0.102,-0.102,1
0.0,-0.0313,-0.0336,-0.0481,-0.0676,1
0.0301,0.0027,0.0013,0.0,-0.024,1
0.0008,0.0,-1.141,-1.241,-1.241,1
0.1434,0.0,-0.034,-0.1191,-0.2307,0
0.0221,0.0207,0.0058,0.0,-0.0077,0
0.0803,0.0,-0.0022,-0.0024,-0.0064,0
0.2411,0.2088,0.0301,0.0164,0.0,0
0.2685,0.0757,0.0619,0.052,0.0,0
0.0,-0.1121,-0.1678,-0.2563,-0.2992,0
0.0204,0.0,-0.0314,-0.0642,-0.0837,0
0.0805,0.0057,0.0,-0.0399,-0.0525,0
0.0,-0.0546,-0.089,-0.1036,-0.1078,1
0.0,-0.0087,-0.0127,-0.0877,-0.1115,1
0.0005,0.0004,0.0002,0.0002,0.0,1
0.0,-0.1485,-0.1824,-0.2182,-0.2535,0
0.0309,0.0,-0.0786,-0.1464,-0.2267,1
0.0,-0.1613,-0.3988,-0.4464,-0.4837,0
0.0,-1.808,-1.808,-1.808,-1.808,0
0.0198,0.0062,0.0,-0.005,-0.03,1
0.0542,0.0292,0.0,-0.0803,-0.0868,0
0.0603,0.0417,0.0128,0.0053,0.0,1
0.0,-0.1886,-0.1929,-0.1931,-0.2578,0
0.0,-0.4553,-0.9132,-0.9132,-0.9132,0
0.2452,0.0035,0.0029,0.0,-0.2783,0
0.0,-0.0204,-0.1449,-0.15,-0.2525,0
0.0,-0.0513,-0.1905,-0.1921,-0.1964,1
0.1666,0.0373,0.0,-0.0224,-0.028,0
0.0,-0.001,-0.005,-0.009,-0.01,1
0.2467,0.0,-0.632,-0.6759,-0.6863,0
0.0,-0.6736,-0.7202,-0.7355,-0.779,0
0.0005,0.0,-0.0008,-0.0015,-0.0016,0
0.0,-0.106,-0.135,-0.141,-0.143,1
0.0657,0.0,-0.012,-0.0993,-0.1044,1
0.0,-0.0259,-0.0582,-0.071,-0.0816,1
0.0,-0.0135,-0.0576,-0.0944,-0.1188,1
0.0,-0.1169,-0.7418,-0.7619,-0.771,0
0.1046,0.0437,0.0,-0.0045,-0.0059,0
0.0,-0.7632,-0.7632,-0.7632,-0.7632,0
0.0498,0.0453,0.0448,0.0115,0.0,0
0.0,-0.154,-0.2,-0.244,-1.828,1
0.0045,0.0,-0.0105,-0.0497,-0.1011,0
0.0572,0.0149,0.0,-0.091,-0.104,1
0.0,-0.013,-0.041,-0.047,-0.079,1
0.0,-0.1079,-0.1476,-0.1803,-0.1969,1
0.0,-0.0604,-0.1091,-0.2017,-0.4768,1
0.0,-0.004,-0.016,-0.016,-0.017,1
0.0143,0.0126,0.0,-0.0177,-0.0421,0
0.011,0.0102,0.0053,0.0,-0.014,1
0.0,-0.326,-0.348,-0.348,-0.359,1
0.1481,0.0,-0.0099,-0.0138,-0.4389,0
0.2108,0.0,-0.0649,-0.0661,-0.0857,0
0.0,-0.014,-0.147,-0.166,-0.167,1
0.0036,0.0032,0.0,-0.0004,-0.195,1
0.0,-0.0232,-0.4917,-0.928,-0.928,0
0.1401,0.0,-0.0263,-0.0625,-0.0647,0
0.0,-0.131,-0.361,-0.398,-1.605,1
0.0,-0.093,-0.102,-0.105,-0.105,1
0.0,-0.367,-0.4,-0.559,-0.559,1
0.0,-0.1626,-1.331,-1.352,-1.353,0
0.0,-0.101,-0.1441,-0.2044,-0.2084,0
0.0598,0.0167,0.0,-0.1725,-0.23,0
0.0,-0.0,-0.0,-0.0,-0.001,1
0.0385,0.0,-0.0502,-0.0693,-0.0853,0
0.0,-0.1329,-0.1554,-0.1839,-0.2442,1
0.0243,0.0,-0.0778,-0.0942,-0.1554,0
0.0055,0.0008,0.0,-0.0006,-0.0034,0
0.1221,0.0407,0.0253,0.0,-0.0126,0
0.1931,0.0,-0.2897,-0.3146,-0.5296,0
0.0517,0.0504,0.0,-0.0493,-0.155,0
0.0,-1.502,-1.74,-1.74,-1.74,0
0.002,0.0,-0.026,-0.035,-0.065,1
0.0001,0.0001,0.0,-0.0,-0.0,1
0.0,-0.4094,-1.244,-1.244,-1.244,0
0.0243,0.0228,0.0009,0.0,-0.0005,0
0.0059,0.0,-0.1323,-0.2141,-0.2282,1
0.0648,0.0443,0.0,-0.0576,-0.0873,0
0.0313,0.0,-0.0407,-0.1036,-0.1622,0
0.0062,0.0,-0.1284,-0.1284,-0.176,0
0.0,-0.0648,-0.3599,-0.3599,-0.3599,0
0.0,-0.0381,-0.1529,-0.177,-0.327,0
0.0052,0.0,-0.0032,-0.0049,-0.0328,0
0.0,-0.1528,-0.2691,-0.3144,-0.3208,1
0.0788,0.0,-0.043,-0.149,-0.271,1
0.0,-0.1708,-1.036,-1.036,-1.036,0
0.0,-0.002,-0.004,-0.005,-0.006,1
0.1655,0.0074,0.0,-0.0753,-0.0811,0
0.0,-0.1535,-0.1695,-0.2659,-0.2902,1
0.1053,0.0,-0.0158,-0.0189,-0.0279,0
0.0272,0.0059,0.0,-0.001,-0.001,1
0.0342,0.0,-0.044,-0.128,-0.136,1
0.0067,0.0062,0.0051,0.0,-0.0014,1
0.0348,0.0,-0.0989,-0.1042,-0.1128,0
0.0,-0.1084,-0.418,-1.157,-1.157,1
0.1397,0.0,-0.1118,-0.1535,-0.202,0
0.0,-0.037,-0.038,-0.047,-0.052,1
0.0655,0.0285,0.007,0.0053,0.0,1
0.0,-0.1667,-0.2733,-0.303,-0.3232,0
0.0,-0.7475,-0.7475,-0.7475,-0.7475,0
0.0151,0.0,-0.392,-1.246,-1.246,1
0.0346,0.0,-0.0527,-0.0928,-0.0987,0
0.0018,0.0,-0.0008,-0.0048,-0.0078,0
0.0,-0.003,-0.041,-0.076,-0.102,1
0.112,0.0,-0.0178,-0.1391,-0.1821,0
0.0,-0.5091,-0.541,-0.5506,-0.7296,0
0.0,-0.037,-0.058,-0.059,-0.114,1
0.0,-0.0357,-0.2437,-0.3999,-0.5047,0
0.0,-0.076,-0.0955,-0.1232,-0.9836,0
0.0014,0.0008,0.0002,0.0,0.0,0
0.0,-0.022,-0.026,-0.034,-0.055,1
0.0031,0.0,-0.018,-0.036,-0.043,1
0.0,-0.082,-0.1515,-0.3242,-0.3682,0
0.0,-0.0946,-0.1857,-0.2275,-0.2393,0
0.0,-0.1113,-0.1431,-0.215,-0.2349,0
0.0041,0.0031,0.0019,0.0,-0.003,1
0.0691,0.0679,0.0176,0.0,-0.0343,0
0.0278,0.0216,0.001,0.001,0.0,0
0.0006,0.0001,0.0,0.0,-0.0,1
0.0321,0.002,0.0,-0.0174,-0.0309,0
0.1041,0.0,-0.0065,-0.0139,-0.085,0
0.0,-0.1603,-0.2598,-0.3339,-0.4912,0
0.0,-0.0061,-0.0083,-0.0127,-0.0227,1
0.0,0.0,0.0,0.0,0.0,1
0.0,-0.059,-0.213,-0.409,-0.491,1
0.0103,0.0,-0.005,-0.029,-0.149,1
0.0829,0.0,-0.023,-0.059,-0.074,1
0.0432,0.0342,0.0071,0.0,-0.0009,1
0.04,0.0,-0.063,-0.064,-0.083,1
0.007,0.0,-0.0776,-0.1293,-0.1444,0
0.0,-0.1234,-0.3195,-0.3845,-0.585,1
0.0,-0.2279,-0.2651,-0.2804,-1.386,0
0.0,-0.071,-0.113,-0.114,-0.114,1
0.018,0.0,-0.091,-0.1,-0.1,1
0.0,-0.9366,-0.9366,-0.9366,-0.9366,0
0.1236,0.0,-0.0054,-0.2259,-0.2789,0
0.0,-0.1736,-0.1804,-0.1865,-0.1985,1
0.1684,0.0421,0.0195,0.0,-0.0065,0
0.0,-1.291,-1.291,-1.291,-1.291,0
0.0,-0.1215,-1.167,-1.167,-1.167,0
0.2031,0.0731,0.0237,0.017,0.0,0
0.0,-0.056,-0.264,-0.296,-0.315,1
0.0,-0.048,-0.116,-0.174,-0.519,1
0.1325,0.0,-0.0413,-0.0682,-0.0714,0
0.0,-0.0,-0.003,-0.003,-0.004,1
0.0,-0.034,-0.086,-0.094,-0.162,1
0.0,-0.023,-0.103,-0.103,-0.116,1
0.0375,0.0011,0.0,-0.001,-0.028,1
0.0,-0.1212,-0.1428,-0.2456,-0.2757,0
0.0465,0.0,-0.0579,-0.058,-0.0634,0
0.0515,0.0149,0.0035,0.0,-0.0162,0
0.0539,0.0471,0.0305,0.0,-0.0118,1
0.0342,0.0221,0.0,-0.0142,-0.0229,0
0.0504,0.0,-0.079,-0.0915,-0.1337,0
0.0,-0.057,-0.2253,-0.2779,-0.3573,1
0.0,-0.0861,-0.2314,-0.2618,-0.324,1
0.0,-0.1244,-0.1719,-0.2983,-0.3383,0
0.0676,0.0162,0.0079,0.0,-0.0122,0
0.0111,0.0,-0.0675,-0.1038,-0.2379,0
0.0264,0.0,-0.072,-0.136,-0.166,1
0.0653,0.0183,0.0,-0.0517,-0.0547,0
0.0006,0.0,-0.001,-0.002,-0.002,1
0.0,-0.7702,-0.7702,-0.7702,-0.7702,0
0.054,0.0,-0.0556,-0.0966,-0.1011,0
0.3983,0.0245,0.0,-0.0077,-0.0326,0
0.0,-1.116,-1.116,-1.116,-1.116,0
0.0,-0.1317,-0.1361,-0.1849,-0.2203,0
0.0531,0.003,0.0021,0.0,-0.0101,0
0.1082,0.0987,0.0661,0.0,-0.0718,0
0.0,-0.001,-0.005,-0.005,-0.008,1
0.0339,0.0,-0.0952,-0.1342,-0.3123,0
