0.0,-0.07,-0.19,-0.192,-0.868
0.0006,0.0,-0.02,-0.05,-0.088
0.0,-0.188,-0.206,-0.267,-0.274
0.0,-0.048,-0.067,-0.087,-0.719
0.0,-0.063,-0.09,-0.095,-0.103
0.0,-0.034,-0.127,-0.142,-0.155
0.0,-0.16,-0.255,-0.307,-0.314
0.0,-0.095,-0.108,-0.14,-0.388
0.0,-0.018,-0.136,-1.147,-1.147
0.0,-0.147,-0.161,-0.174,-0.179
0.0294,0.0,-0.01,-0.05,-0.09
0.0497,0.0,-0.206,-0.222,-0.234
0.0312,0.012,0.0,-0.007,-0.119
0.0,-0.078,-0.094,-0.14,-0.143
0.0,-0.266,-0.305,-0.456,-0.474
0.0,-0.047,-0.139,-0.144,-0.21
0.0,-0.023,-0.048,-0.114,-0.253
0.0,-0.213,-0.257,-0.33,-0.43
0.0,-0.154,-0.249,-0.281,-0.348
0.0,-0.334,-0.34,-0.412,-0.418
0.0955,0.0,-0.167,-0.222,-0.294
0.0,-0.056,-0.101,-0.11,-0.129
0.0,-0.085,-0.094,-0.102,-0.104
0.0,-0.251,-0.477,-0.533,-0.68
0.0,-0.399,-0.417,-0.577,-0.947
0.0494,0.0,-0.092,-0.207,-0.219
0.0,-0.061,-0.167,-0.692,-0.908
0.0,-0.156,-0.187,-0.275,-0.332
0.0714,0.0655,0.0,-0.058,-0.073
0.0,-0.009,-0.011,-0.02,-0.042
0.0,-0.077,-0.175,-0.246,-0.269
0.048,0.0,-0.052,-0.183,-0.192
0.0,-0.141,-0.265,-0.265,-0.265
0.0472,0.0,-0.06,-0.082,-0.176
0.0,-0.126,-0.188,-0.205,-0.231
0.0,-0.153,-0.355,-0.441,-0.509
0.0921,0.0,-0.009,-0.265,-0.296
0.0055,0.0,-0.057,-0.234,-1.187
0.0414,0.0,-0.015,-0.066,-0.306
0.0,-0.241,-0.254,-1.293,-1.293
0.0,-0.166,-0.17,-0.327,-0.337
0.0,-0.423,-0.437,-0.473,-0.477
0.0,-0.112,-0.136,-0.176,-0.181
0.0,-0.032,-0.037,-0.054,-0.057
0.0186,0.0,-0.001,-0.038,-0.088
0.0,-0.025,-0.033,-0.05,-0.058
0.0,-0.051,-0.147,-0.149,-0.265
0.0754,0.0221,0.0199,0.0,-0.044
0.0852,0.0,-0.025,-0.111,-0.136
0.0,-0.035,-0.201,-0.328,-0.349
0.0,-0.039,-0.064,-0.104,-1.209
0.0,-0.062,-0.085,-0.149,-0.258
0.0941,0.0,-0.019,-0.052,-0.059
0.0,-0.05,-0.08,-0.108,-0.198
0.0,-0.13,-0.141,-0.147,-0.159
0.0,-0.212,-0.217,-0.295,-0.379
0.0,-0.002,-0.1,-0.217,-0.219
0.0,-0.119,-0.374,-0.442,-0.661
0.0,-0.014,-0.079,-0.164,-0.202
0.0,-0.265,-0.464,-0.618,-0.667
0.0,-0.275,-0.277,-1.283,-1.283
0.0,-0.075,-0.086,-0.164,-0.191
0.0,-0.048,-0.116,-0.177,-0.209
0.0196,0.0,-0.082,-0.127,-0.151
0.0,-0.151,-0.158,-0.165,-0.18
0.0,-0.08,-0.087,-0.089,-0.099
0.0,-0.028,-0.044,-0.046,-0.127
0.0,-0.025,-0.058,-0.061,-0.091
0.0,-0.011,-0.028,-0.115,-0.225
0.0,-0.008,-0.048,-0.068,-0.098
0.0,-0.045,-0.054,-0.057,-0.099
0.0202,0.0047,0.0,-0.008,-0.008
0.0,-0.013,-0.141,-0.178,-0.231
0.0,-0.011,-0.034,-0.054,-0.055
0.0,-0.005,-0.022,-0.204,-0.228
0.0,-0.01,-0.02,-0.033,-0.034
0.0,-0.006,-0.133,-0.174,-0.24
0.0,-0.001,-0.022,-0.043,-0.046
0.0,-0.025,-0.031,-0.042,-0.063
0.0,-0.124,-0.284,-0.331,-0.359
0.0029,0.0,-0.268,-0.298,-0.689
0.0739,0.0532,0.0045,0.0,-1.224
0.063,0.0,-0.021,-0.054,-0.076
0.0334,0.0,-0.05,-0.051,-0.087
0.0,-0.071,-0.074,-0.119,-0.12
0.0,-0.009,-0.073,-0.097,-0.099
0.0,-0.126,-0.15,-0.156,-0.156
0.0061,0.0,-0.103,-0.104,-0.143
0.0,-0.124,-0.31,-0.328,-0.796
0.0,-0.124,-0.129,-0.151,-0.155
0.0,-0.051,-0.103,-0.116,-0.139
0.0,-0.027,-0.051,-0.052,-0.067
0.0,-0.063,-0.073,-0.082,-0.14
0.0393,0.0316,0.0054,0.0,-0.008
0.0,-0.027,-0.066,-0.072,-0.087
0.0,-0.009,-0.028,-0.078,-0.095
0.0,-0.057,-0.257,-0.461,-0.916
0.0939,0.0,-0.099,-0.135,-0.146
0.0862,0.0,-0.329,-0.549,-1.085
0.034,0.0,-0.602,-0.602,-0.602
0.0,-0.173,-0.219,-0.282,-0.304
0.0,-0.012,-0.062,-0.096,-0.112
0.0,-0.023,-0.108,-0.147,-0.175
0.0,-0.026,-0.039,-0.044,-0.107
0.037,0.0208,0.0,-0.026,-0.058
0.0,-0.129,-0.136,-0.189,-1.253
0.0,-0.111,-0.188,-0.217,-0.218
0.0,-0.117,-0.147,-0.148,-0.194
0.0474,0.0207,0.0,-0.004,-0.039
0.0,-0.058,-0.138,-0.199,-0.203
0.0521,0.0059,0.0,-0.049,-0.054
0.0176,0.0,-0.134,-0.204,-0.205
0.0,-0.105,-0.216,-0.216,-0.273
0.0,-0.172,-0.185,-0.328,-0.491
0.0467,0.0,-0.013,-0.03,-0.091
0.0338,0.0171,0.0162,0.0144,0.0
0.0,-0.146,-0.148,-0.178,-0.278
0.0207,0.0,-0.095,-0.117,-0.167
0.0,-0.044,-0.078,-0.096,-0.123
0.0354,0.0,-0.015,-0.065,-0.12
0.0263,0.0228,0.0043,0.0,-0.018
0.04,0.0,-0.039,-0.045,-0.077
0.0,-0.06,-0.112,-0.194,-0.796
0.0402,0.0,-0.014,-0.072,-0.074
0.0,-0.16,-0.277,-0.33,-0.349
0.0,-0.061,-0.075,-0.105,-0.107
0.0,-0.294,-0.476,-0.867,-0.867
0.038,0.0122,0.0091,0.0,-0.013
0.0,-0.015,-0.042,-0.045,-0.05
0.0211,0.0035,0.0,-0.005,-0.008
0.0231,0.0013,0.0,-0.005,-0.007
0.0,-0.009,-0.011,-0.015,-0.023
0.0075,0.0,-0.009,-0.02,-1.079
0.0537,0.0364,0.0297,0.0235,0.0
0.0,-0.028,-0.06,-0.077,-0.078
0.0905,0.02,0.0176,0.0078,0.0
0.0244,0.0139,0.0064,0.0,-0.04
0.0,-0.046,-0.107,-0.114,-0.117
0.0556,0.0182,0.0,-0.05,-0.076
0.0926,0.055,0.0081,0.0,-0.01
0.0531,0.0,-0.049,-0.141,-0.188
0.0254,0.0,-0.011,-0.02,-0.042
0.0,-0.027,-0.091,-0.099,-0.168
0.0305,0.0193,0.0,-0.019,-0.044
0.0,-0.114,-0.133,-0.137,-0.161
0.0,-0.064,-0.073,-0.118,-0.167
0.0163,0.0013,0.0,-0.031,-0.04
0.0,-0.044,-0.204,-0.241,-0.256
0.0,-0.201,-0.246,-0.352,-0.408
0.0901,0.0304,0.0,-0.069,-0.464
0.0511,0.0,-0.043,-0.109,-0.112
0.0,-0.051,-0.181,-0.182,-0.247
0.0,-0.026,-0.032,-0.228,-0.229
0.0,-0.184,-0.212,-1.115,-1.115
0.0,-0.095,-0.354,-0.916,-0.916
0.0622,0.0,-0.184,-0.198,-0.249
0.0,-0.127,-0.142,-0.233,-0.244
0.0,-0.308,-0.335,-0.391,-0.443
0.0,-0.08,-0.121,-0.166,-0.263
0.0516,0.0,-0.303,-0.697,-0.697
0.0,-0.054,-0.292,-0.393,-0.466
0.0,-0.011,-0.038,-0.077,-0.302
0.0,-0.407,-0.458,-1.161,-1.161
0.0,-0.363,-0.4,-0.473,-0.523
0.0,-0.16,-0.243,-0.284,-0.289
0.0,-0.033,-0.042,-0.134,-0.271
0.0835,0.0,-0.041,-0.076,-0.115
0.0,-0.051,-0.094,-0.19,-0.951
0.0,-0.123,-0.161,-0.167,-0.179
0.0872,0.0441,0.0375,0.0158,0.0
0.0,-0.073,-0.098,-0.12,-0.137
0.0914,0.0,-0.055,-0.092,-0.094
0.0701,0.0221,0.0,-0.03,-0.1
0.0,-0.197,-0.198,-0.198,-0.281
0.0149,0.0117,0.0,-0.023,-0.068
0.0495,0.0,-0.098,-0.112,-0.198
0.0,-0.022,-0.071,-0.072,-0.078
0.0953,0.0298,0.0,-0.871,-0.871
0.0125,0.0,-0.173,-0.192,-0.601
0.0,-0.025,-0.083,-0.136,-0.145
0.0227,0.0,-0.004,-0.036,-0.107
0.0,-0.007,-0.007,-0.015,-0.021
0.0,-0.012,-0.034,-0.062,-0.122
0.0,-0.128,-0.155,-0.245,-0.983
0.0,-0.094,-0.108,-0.111,-0.126
0.014,0.0,-0.766,-0.766,-0.766
0.0346,0.0256,0.0248,0.001,0.0
0.0036,0.0,-0.0,-0.001,-0.027
0.0,-0.118,-0.196,-0.28,-0.403
0.0008,0.0,-0.084,-0.095,-0.105
0.0,-0.023,-0.131,-0.149,-0.153
0.0272,0.0059,0.0,-0.001,-0.001
0.0345,0.0,-0.159,-1.066,-1.095
0.0,-0.102,-0.165,-0.179,-0.191
0.0786,0.0156,0.0,-0.006,-0.024
0.0023,0.0009,0.0006,0.0,-0.006
0.0499,0.0427,0.0029,0.0021,0.0
0.0541,0.0,-0.0,-0.016,-0.022
0.017,0.0,-0.055,-0.088,-0.105
0.0391,0.0287,0.0,-0.012,-0.015
0.0,-0.12,-0.121,-0.291,-0.312
0.0,-0.21,-0.328,-0.358,-0.539
0.0,-0.035,-0.05,-0.201,-1.152
0.0,-0.012,-0.153,-0.158,-0.192
0.0725,0.0,-0.088,-0.97,-0.97
0.0156,0.0,-0.146,-0.834,-0.834
0.0,-0.033,-0.139,-0.152,-0.163
0.0249,0.0,-1.06,-1.06,-1.06
0.0572,0.0,-0.06,-0.232,-0.95
0.0,-0.036,-0.233,-0.261,-1.019
0.0,-0.059,-0.191,-0.214,-0.317
0.0,-0.235,-0.381,-0.445,-1.228
0.0,-0.048,-0.267,-0.391,-0.451
0.0,-0.294,-0.397,-0.558,-0.639
0.0,-0.0,-0.04,-0.042,-0.049
0.0239,0.0,-0.004,-0.117,-0.119
0.0,-0.08,-0.108,-0.165,-0.265
0.0452,0.0412,0.0059,0.0,-0.012
0.0376,0.0,-0.024,-0.03,-0.034
0.0539,0.0529,0.0,-0.007,-0.114
0.079,0.0741,0.0241,0.0,-0.008
0.0192,0.0111,0.0,-0.029,-0.039
0.0693,0.0126,0.0,-0.027,-0.078
0.0476,0.0,-0.024,-0.271,-0.841
0.0,-0.219,-0.264,-0.758,-0.758
0.0,-0.097,-0.341,-1.251,-1.251
0.023,0.0,-0.039,-0.067,-0.097
0.087,0.0,-0.015,-0.07,-0.111
0.0,-0.248,-0.257,-0.283,-0.337
0.0393,0.0,-0.097,-0.464,-0.477
0.0,-0.052,-0.134,-0.18,-0.191
0.0,-0.082,-0.085,-0.104,-0.147
0.0,-0.038,-0.241,-0.479,-0.508
0.0,-0.002,-0.036,-0.05,-0.064
0.0304,0.0,-0.05,-0.076,-0.086
0.0065,0.0,-0.004,-0.01,-0.03
0.0265,0.0117,0.0,-0.018,-0.053
0.0,-0.112,-0.221,-0.987,-1.268
0.0351,0.0338,0.0,-0.006,-0.064
0.0,-0.021,-0.205,-0.252,-0.318
0.0,-0.007,-0.025,-0.056,-0.084
0.0,-0.032,-0.08,-0.109,-0.117
0.0,-0.286,-0.301,-0.417,-0.505
0.0935,0.0,-0.001,-0.032,-0.04
0.0,-0.017,-0.129,-0.189,-0.199
0.0,-0.032,-0.059,-0.156,-0.197
0.0648,0.0646,0.0,-0.001,-0.014
0.0,-0.026,-0.091,-0.099,-0.131
0.0,-0.165,-0.178,-0.225,-0.233
0.0,-0.126,-0.208,-0.315,-0.427
0.0,-0.15,-0.233,-0.343,-0.437
0.0,-0.112,-0.164,-0.27,-0.284
0.0115,0.0099,0.0,-0.086,-0.088
0.0147,0.0,-0.005,-0.01,-0.07
0.0632,0.0,-0.056,-0.198,-0.209
0.0,-0.223,-0.263,-0.317,-0.317
0.0,-0.232,-0.267,-0.28,-0.281
0.0,-0.125,-0.142,-0.146,-0.147
0.0,-0.02,-0.02,-0.02,-0.021
0.0,-0.014,-0.015,-0.022,-0.046
0.0,-0.001,-0.002,-0.005,-0.006
0.0,-0.002,-0.002,-0.003,-0.005
0.0039,0.0017,0.0013,0.0011,0.0
0.0,-0.002,-0.002,-0.002,-0.003
0.0034,0.0,-0.0,-0.002,-0.004
0.0002,0.0,-0.001,-0.001,-0.002
0.0024,0.002,0.0,-0.001,-0.001
0.0,-0.0,-0.002,-0.002,-0.002
0.0,-0.004,-0.004,-0.005,-0.039
0.0007,0.0,0.0,-0.0,-0.0
0.0012,0.0,0.0,-0.0,-0.001
0.0015,0.001,0.0007,0.0,0.0
0.0,-0.0,-0.0,-0.001,-0.001
0.0012,0.0006,0.0,0.0,-0.001
0.0,-0.008,-0.01,-0.01,-0.01
0.0072,0.007,0.0041,0.0,0.0
0.0019,0.0003,0.0,-0.001,-0.002
0.0,0.0,-0.0,-0.001,-0.001
0.0,-0.002,-0.002,-2.0,-2.0
0.0,-0.0,-0.002,-0.003,-0.003
0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,0.0
0.0,-0.018,-0.037,-0.053,-0.081
0.0654,0.0514,0.0057,0.0037,0.0
0.0788,0.06,0.0146,0.0131,0.0
0.057,0.0,-0.031,-0.037,-0.086
0.0,-0.069,-0.085,-0.276,-0.682
0.0,-0.017,-0.031,-0.049,-0.252
0.0156,0.0,-0.03,-0.292,-0.75
0.0,-0.021,-0.091,-0.106,-0.114
0.0268,0.0,-0.252,-0.552,-0.552
0.0,-0.037,-0.061,-0.096,-0.144
0.0,-0.081,-0.144,-0.168,-0.197
0.0,-0.071,-0.125,-0.125,-0.165
0.0015,0.0,-0.017,-0.021,-0.088
0.0,-0.015,-0.063,-0.065,-0.249
0.0,-0.307,-0.333,-0.479,-0.579
0.0229,0.0,-0.003,-0.31,-0.317
0.0,-0.265,-0.29,-0.398,-1.461
0.0,-0.433,-0.467,-0.467,-0.467
0.008,0.0,-0.272,-0.345,-0.35
0.0447,0.0,-0.007,-0.176,-0.177
0.0,-0.018,-0.086,-0.157,-0.174
0.0,-0.041,-0.078,-0.103,-0.13
0.007,0.0,-0.019,-0.079,-0.113
0.0,-0.011,-0.022,-0.077,-0.095
0.0,-0.086,-0.097,-0.126,-0.143
0.0,-0.23,-0.24,-0.256,-0.28
0.082,0.0457,0.0,-0.039,-0.106
0.0,-0.016,-0.235,-0.431,-0.619
0.0,-0.005,-0.045,-0.059,-0.072
0.0,-0.004,-0.088,-0.093,-0.101
0.0403,0.0,-0.023,-0.033,-0.039
0.0589,0.0,-0.029,-0.095,-0.103
0.0187,0.0,-0.043,-0.062,-0.118
0.0,-0.133,-0.203,-1.178,-1.178
0.0,-0.257,-0.288,-0.339,-0.752
0.0,-0.212,-0.293,-0.301,-0.323
0.0,-0.008,-0.073,-0.141,-0.207
0.0982,0.0031,0.0,-0.07,-0.202
0.0,-0.017,-0.144,-0.217,-0.622
0.0,-0.321,-0.347,-0.408,-0.446
0.0,-0.129,-0.394,-1.15,-1.15
0.0,-0.17,-0.178,-0.191,-0.278
0.0317,0.0062,0.0,-0.084,-0.124
0.0451,0.0,-0.001,-0.046,-0.055
0.0,-0.009,-0.058,-0.074,-0.079
0.0,-0.27,-0.273,-0.356,-0.404
0.0,-0.045,-0.052,-0.101,-0.126
0.0,-0.043,-0.078,-0.089,-0.172
0.0,-0.133,-0.156,-0.198,-0.199
0.0483,0.0065,0.0055,0.0,-0.009
0.0444,0.0279,0.0252,0.0088,0.0
0.038,0.0,-0.014,-0.017,-0.017
0.0522,0.0356,0.0,-0.043,-0.046
0.0,-0.184,-0.34,-0.364,-0.377
0.0802,0.0,-0.004,-0.03,-0.198
0.0591,0.0547,0.0,-0.084,-0.19
0.0,-0.103,-0.242,-0.247,-0.25
0.0028,0.0,-0.048,-0.101,-0.235
0.0342,0.0,-0.044,-0.128,-0.136
0.0833,0.0576,0.0471,0.0,-0.002
0.0057,0.0,-0.033,-0.252,-0.352
0.0,-0.018,-0.033,-0.097,-0.121
0.0,-0.039,-0.219,-0.226,-0.241
0.0878,0.0659,0.0451,0.0042,0.0
0.0789,0.0,-0.022,-0.105,-0.106
0.0829,0.0,-0.18,-0.752,-1.471
0.0733,0.0491,0.0204,0.0174,0.0
0.0252,0.0208,0.0052,0.0005,0.0
0.0471,0.0258,0.0256,0.0,-0.005
0.0,-0.105,-0.135,-0.164,-0.171
0.0025,0.0,-0.004,-0.005,-0.006
0.0202,0.0094,0.0048,0.0,-0.005
0.0041,0.0031,0.0019,0.0,-0.003
0.0,-0.023,-0.023,-0.023,-0.023
0.0,-0.007,-0.009,-0.018,-0.024
0.0028,0.0,-0.018,-0.02,-0.02
0.0035,0.0034,0.0018,0.0006,0.0
0.01,0.0012,0.0,-0.001,-0.002
0.0297,0.0129,0.0015,0.0,0.0
0.0,-0.001,-0.001,-0.001,-0.001
0.0,-0.0,-0.0,-0.0,-0.001
0.0,-0.0,-0.001,-0.001,-0.001
0.0,-0.0,-0.001,-0.001,-0.001
0.0016,0.0012,0.0,0.0,-0.001
0.0011,0.0002,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0
0.0007,0.0,-0.0,-0.002,-0.003
0.0017,0.0004,0.0002,0.0,-0.0
0.0073,0.0026,0.0014,0.001,0.0
0.0005,0.0002,0.0,0.0,-0.0
0.0038,0.0028,0.0,0.0,-0.0
0.0024,0.0004,0.0,-0.0,-0.0
0.0014,0.0,0.0,-0.001,-0.002
0.0027,0.0027,0.0004,0.0002,0.0
0.0,0.0,0.0,0.0,-0.0
0.0105,0.0005,0.0,0.0,0.0
0.0,-0.001,-0.001,-0.001,-0.001
0.0052,0.003,0.0,0.0,-0.0
0.0004,0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.001,-0.003,-0.004
0.0,0.0,0.0,-2.0,-2.0
0.0095,0.0079,0.0,-0.032,-0.15
0.0491,0.0,-0.067,-1.36,-1.36
0.0,-0.073,-0.121,-0.134,-0.177
0.0544,0.0253,0.0,-0.03,-0.069
0.0715,0.0306,0.0139,0.0078,0.0
0.0642,0.0365,0.0189,0.0,-0.039
0.0,-0.014,-0.024,-0.039,-0.056
0.0,-0.079,-0.102,-0.298,-0.311
0.0535,0.0,-0.023,-0.04,-0.054
0.0395,0.0375,0.0335,0.0226,0.0
0.0,-0.118,-0.122,-0.132,-0.137
0.0235,0.0,-0.054,-0.061,-0.117
0.0,-0.231,-0.37,-0.385,-0.703
0.0,-0.181,-0.235,-0.266,-0.299
0.0324,0.0251,0.0216,0.0192,0.0
0.0006,0.0,-0.033,-0.1,-0.11
0.0917,0.0328,0.0175,0.0,-0.06
0.0498,0.0,-0.106,-0.116,-0.311
0.002,0.0,-0.14,-0.203,-0.247
0.0311,0.0229,0.0,-0.039,-0.059
0.0,-0.23,-0.262,-0.491,-0.491
0.0611,0.0,-0.036,-0.04,-0.054
0.0,-0.153,-0.163,-0.214,-0.226
0.0626,0.0,-0.013,-0.025,-0.031
0.0249,0.0,-0.002,-0.056,-0.078
0.0235,0.0,-0.003,-0.047,-0.05
0.026,0.0,-0.144,-0.148,-0.149
0.0249,0.0,-0.077,-0.092,-0.094
0.0,-0.012,-0.018,-0.021,-0.04
0.0,-0.066,-0.144,-0.147,-0.159
0.0,-0.249,-0.249,-0.249,-0.249
0.0449,0.0,-0.032,-0.061,-0.068
0.0,-0.471,-0.488,-0.499,-0.512
0.0,-0.034,-0.41,-1.424,-1.424
0.0,-0.158,-0.174,-0.287,-0.316
0.0,-0.319,-0.46,-1.879,-1.879
0.0,-0.032,-0.047,-0.058,-0.061
0.006,0.0039,0.0,-0.012,-0.015
0.0673,0.0395,0.0117,0.0105,0.0
0.006,0.0,-0.003,-0.005,-0.008
0.0,-0.019,-0.025,-0.04,-0.042
0.0,-0.013,-0.027,-0.032,-0.034
0.0101,0.0087,0.0065,0.0,-0.01
0.0024,0.0009,0.0,-0.001,-0.005
0.0,-0.004,-0.008,-0.013,-0.014
0.0118,0.0026,0.0,-0.007,-0.007
0.0,-0.011,-0.019,-0.021,-0.022
0.0016,0.0,-0.0,-0.002,-0.005
0.038,0.0174,0.0109,0.0,-0.001
0.0,-0.002,-0.021,-0.026,-0.029
0.0,0.0,-0.0,-0.005,-0.005
0.0062,0.0015,0.0,-0.027,-0.036
0.0129,0.0,-0.005,-0.007,-0.007
0.0004,0.0,-0.001,-0.002,-0.002
0.0,0.0,-0.001,-0.002,-0.002
0.0027,0.0011,0.0004,0.0,0.0
0.0006,0.0004,0.0,0.0,-0.001
0.0,-0.001,-0.004,-0.008,-0.009
0.0015,0.0005,0.0,-0.002,-0.002
0.0006,0.0,-0.001,-0.002,-0.002
0.0016,0.0,-0.003,-0.005,-0.006
0.0,-0.02,-0.02,-0.021,-0.022
0.0,-0.003,-0.015,-0.016,-0.016
0.0064,0.0,-0.002,-0.006,-0.015
0.0,-0.002,-0.021,-0.049,-0.191
0.0,-0.001,-0.002,-0.004,-0.005
0.0,-0.001,-0.001,-0.001,-0.001
0.0005,0.0,-0.001,-0.002,-0.002
0.002,0.0015,0.0007,0.0006,0.0
0.0,-0.0,-0.0,-0.001,-0.001
0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.0
0.0001,0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,-0.001,-0.001
0.0002,0.0,0.0,0.0,0.0
0.0,-0.001,-0.001,-0.001,-0.001
0.0,-0.0,-0.0,-0.001,-0.001
0.0,-0.0,-0.001,-2.0,-2.0
0.0,0.0,0.0,-2.0,-2.0
0.0485,0.0,-0.002,-0.007,-0.116
0.0,-0.192,-0.207,-0.229,-0.604
0.0,-0.068,-0.134,-0.194,-0.2
0.0,-0.062,-0.067,-0.216,-0.414
0.0,-0.088,-0.151,-0.229,-0.25
0.0,-0.035,-0.08,-0.113,-0.142
0.0855,0.0,-0.019,-0.083,-0.149
0.0,-0.253,-0.302,-0.32,-0.34
0.0,-0.321,-0.322,-0.332,-0.401
0.0026,0.0,-0.015,-0.156,-0.244
0.0,-0.121,-0.136,-0.281,-0.401
0.0368,0.0,-0.072,-0.209,-0.269
0.0,-0.044,-0.048,-0.181,-0.207
0.0,-0.012,-0.289,-0.294,-1.36
0.056,0.0557,0.0,-0.164,-0.224
0.0676,0.0247,0.0,-0.027,-0.038
0.0,-0.028,-0.044,-0.05,-0.087
0.0,-0.263,-0.34,-0.356,-0.411
0.0,-0.106,-0.118,-0.161,-0.187
0.002,0.0,-0.012,-0.034,-0.162
0.0865,0.0,-0.07,-0.118,-0.302
0.0151,0.0,-0.036,-0.072,-0.098
0.0,-0.217,-0.279,-0.282,-0.309
0.0124,0.0,-0.015,-0.052,-0.078
0.0,-0.048,-0.058,-0.122,-0.126
0.0811,0.0288,0.0,-0.011,-0.026
0.0625,0.0,-0.036,-0.108,-0.143
0.0013,0.0,-0.058,-0.099,-0.121
0.0716,0.0456,0.0225,0.0,-0.01
0.0,-0.02,-0.021,-0.025,-0.044
0.0198,0.0176,0.0,-0.022,-0.024
0.0146,0.0,-0.035,-0.042,-0.05
0.0635,0.0178,0.0,-0.008,-0.057
0.0189,0.0148,0.0022,0.0,-0.084
0.0,-0.064,-0.11,-0.134,-0.162
0.0437,0.0,-0.001,-0.025,-0.032
0.0516,0.0169,0.0122,0.0062,0.0
0.0329,0.0126,0.0,-0.057,-0.06
0.0468,0.0,-0.007,-0.008,-0.019
0.0,-0.116,-0.124,-0.134,-0.174
0.0,-0.223,-0.305,-0.36,-0.422
0.0858,0.0,-0.006,-0.079,-1.663
0.0,-0.118,-0.121,-0.14,-0.333
0.0818,0.0307,0.0,-0.005,-0.027
0.0628,0.0505,0.0485,0.0,-0.001
0.0983,0.0369,0.0339,0.014,0.0
0.0119,0.0,-0.004,-0.007,-0.034
0.0018,0.0,-0.077,-0.085,-0.1
0.0786,0.0,-0.007,-0.163,-0.173
0.0103,0.0,-0.045,-0.051,-0.065
0.0193,0.0,-0.017,-0.035,-0.069
0.0272,0.0,-0.009,-0.057,-0.094
0.0,-0.048,-0.067,-0.097,-0.128
0.0539,0.0,-0.02,-0.057,-0.079
0.0,-0.009,-0.044,-0.066,-0.079
0.0,-0.14,-0.142,-0.206,-0.215
0.0,-0.123,-0.188,-0.263,-0.415
